date,cityid,emp_combined,emp_combined_inclow,emp_combined_incmiddle,emp_combined_inchigh
2020-3-27,Phoenix,-0.0558,-0.119,-0.0361,-0.0373
2020-3-27,San Diego,-0.0936,-0.19,-0.0825,-0.0624
2020-3-27,Dallas,-0.0417,-0.0985,-0.0282,-0.0117
2020-3-27,Las Vegas,-0.157,.,-0.138,-0.081
2020-3-27,Seattle,-0.0887,-0.138,-0.0835,-0.0928
2020-3-27,Fort Worth,-0.0294,-0.0963,-0.000633,-0.0187
2020-3-27,San Antonio,-0.0914,-0.133,-0.0627,-0.0714
2020-3-27,San Jose,-0.118,-0.163,-0.154,-0.0725
2020-3-27,Detroit,-0.117,.,.,-0.0739
2020-3-27,Philadelphia,-0.11,-0.125,.,-0.0988
2020-3-27,Columbus,-0.0679,-0.114,.,-0.0428
2020-3-27,Austin,-0.0863,-0.202,.,-0.0156
2020-3-27,Charlotte,-0.0807,-0.15,-0.0581,-0.0515
2020-3-27,Indianapolis,-0.0493,-0.0906,-0.0403,-0.0266
2020-3-27,Jacksonville,-0.0747,-0.173,-0.0458,.
2020-3-27,Memphis,-0.0588,-0.0817,-0.0524,.
2020-3-27,San Francisco,-0.193,-0.129,-0.222,-0.168
2020-3-27,El Paso,-0.12,-0.158,.,.
2020-3-27,Baltimore,.,.,.,.
2020-3-27,Portland,-0.143,.,-0.153,-0.103
2020-3-27,Boston,-0.146,-0.247,-0.174,-0.0848
2020-3-27,Oklahoma City,-0.0966,-0.144,-0.062,.
2020-3-27,Louisville,-0.0647,.,-0.0385,-0.0454
2020-3-27,Denver,-0.0626,.,.,-0.0507
2020-3-27,Washington,-0.0886,-0.0679,-0.127,-0.054
2020-3-27,Nashville,-0.0638,-0.106,-0.0706,-0.0177
2020-3-27,Milwaukee,-0.064,-0.0825,-0.0625,-0.0367
2020-3-27,Albuquerque,-0.05,.,-0.0256,-0.0576
2020-3-27,Tucson,-0.0776,-0.104,-0.0655,-0.0753
2020-3-27,Fresno,-0.0982,-0.194,.,-0.0437
2020-3-27,Sacramento,-0.1,-0.191,-0.0902,-0.0828
2020-3-27,Atlanta,-0.112,-0.193,-0.119,-0.0513
2020-3-27,Kansas City,-0.0693,.,-0.0748,-0.072
2020-3-27,Miami,-0.0707,-0.118,-0.0612,-0.0425
2020-3-27,Raleigh,-0.0386,.,-0.017,0.00787
2020-3-27,Omaha,-0.0681,-0.152,.,-0.0413
2020-3-27,Oakland,-0.12,-0.165,-0.136,-0.0872
2020-3-27,Minneapolis,-0.0993,-0.157,-0.103,-0.0651
2020-3-27,Tampa,-0.0506,-0.113,-0.0481,-0.00163
2020-3-27,New Orleans,-0.164,-0.189,-0.161,-0.125
2020-3-27,Wichita,-0.0256,.,.,.
2020-3-27,Cleveland,-0.109,.,-0.088,-0.0563
2020-3-27,Bakersfield,-0.0685,-0.12,-0.0593,-0.0382
2020-3-27,Honolulu,-0.178,.,.,.
2020-3-27,Boise,-0.131,-0.194,.,.
2020-3-27,Salt Lake City,-0.0882,-0.199,-0.047,-0.0489
2020-3-27,Virginia Beach,.,.,.,.
2020-3-27,Colorado Springs,-0.0709,.,-0.0731,-0.00701
2020-3-27,Tulsa,-0.0701,-0.138,-0.0506,-0.0413
2020-3-28,Los Angeles,-0.114,-0.171,-0.114,-0.0978
2020-3-28,New York City,-0.158,-0.176,-0.184,-0.121
2020-3-28,Chicago,-0.0753,-0.123,-0.0792,-0.0395
2020-3-28,Houston,-0.0656,.,-0.0523,-0.0449
2020-3-28,Phoenix,-0.0637,-0.131,-0.0432,-0.043
2020-3-28,San Diego,-0.106,-0.21,-0.0955,-0.0692
2020-3-28,Dallas,-0.05,-0.111,-0.0368,-0.0158
2020-3-28,Las Vegas,-0.172,.,-0.151,-0.0889
2020-3-28,Seattle,-0.0988,-0.149,-0.0958,-0.0994
2020-3-28,Fort Worth,-0.0383,-0.11,-0.00821,-0.025
2020-3-28,San Antonio,-0.101,-0.145,-0.0707,-0.0767
2020-3-28,San Jose,-0.128,-0.175,-0.168,-0.079
2020-3-28,Detroit,-0.133,.,.,-0.0854
2020-3-28,Philadelphia,-0.124,-0.143,.,-0.108
2020-3-28,Columbus,-0.0782,-0.13,.,-0.049
2020-3-28,Austin,-0.0965,-0.223,.,-0.02
2020-3-28,Charlotte,-0.0915,-0.166,-0.0683,-0.0579
2020-3-28,Indianapolis,-0.0575,-0.105,-0.047,-0.032
2020-3-28,Jacksonville,-0.0829,-0.189,-0.0513,.
2020-3-28,Memphis,-0.0671,-0.0959,-0.0579,.
2020-3-28,San Francisco,-0.209,-0.139,-0.243,-0.179
2020-3-28,El Paso,-0.138,-0.181,.,.
2020-3-28,Baltimore,.,.,.,.
2020-3-28,Portland,-0.156,.,-0.167,-0.112
2020-3-28,Boston,-0.162,-0.266,-0.195,-0.0933
2020-3-28,Oklahoma City,-0.105,-0.156,-0.068,.
2020-3-28,Louisville,-0.0748,.,-0.0463,-0.0516
2020-3-28,Denver,-0.0713,.,.,-0.0551
2020-3-28,Washington,-0.0979,-0.0766,-0.14,-0.0599
2020-3-28,Nashville,-0.0724,-0.12,-0.0782,-0.0242
2020-3-28,Milwaukee,-0.0717,-0.0931,-0.0702,-0.04
2020-3-28,Albuquerque,-0.063,.,-0.0366,-0.0644
2020-3-28,Tucson,-0.0896,-0.122,-0.0764,-0.0816
2020-3-28,Fresno,-0.107,-0.206,.,-0.0495
2020-3-28,Sacramento,-0.11,-0.207,-0.102,-0.0882
2020-3-28,Atlanta,-0.123,-0.212,-0.132,-0.0568
2020-3-28,Kansas City,-0.0785,.,-0.0866,-0.0783
2020-3-28,Miami,-0.0787,-0.131,-0.0689,-0.0469
2020-3-28,Raleigh,-0.0472,.,-0.0242,0.00415
2020-3-28,Omaha,-0.0737,-0.165,.,-0.0437
2020-3-28,Oakland,-0.131,-0.179,-0.149,-0.0956
2020-3-28,Minneapolis,-0.11,-0.177,-0.114,-0.0717
2020-3-28,Tampa,-0.0587,-0.128,-0.0552,-0.00576
2020-3-28,New Orleans,-0.176,-0.204,-0.174,-0.132
2020-3-28,Wichita,-0.0321,.,.,.
2020-3-28,Cleveland,-0.118,.,-0.0953,-0.0632
2020-3-28,Bakersfield,-0.0778,-0.13,-0.0703,-0.0407
2020-3-28,Honolulu,-0.192,.,.,.
2020-3-28,Boise,-0.142,-0.207,.,.
2020-3-28,Salt Lake City,-0.0961,-0.211,-0.0547,-0.0525
2020-3-28,Virginia Beach,.,.,.,.
2020-3-28,Colorado Springs,-0.0803,.,-0.0823,-0.0112
2020-3-28,Tulsa,-0.076,-0.15,-0.0558,-0.0421
2020-3-29,Los Angeles,-0.125,-0.182,-0.127,-0.105
2020-3-29,New York City,-0.172,-0.192,-0.201,-0.13
2020-3-29,Chicago,-0.0841,-0.138,-0.0879,-0.0443
2020-3-29,Houston,-0.0733,.,-0.0595,-0.0496
2020-3-29,Phoenix,-0.0716,-0.143,-0.0502,-0.0486
2020-3-29,San Diego,-0.118,-0.23,-0.108,-0.0754
2020-3-29,Dallas,-0.0584,-0.124,-0.0453,-0.0201
2020-3-29,Las Vegas,-0.188,.,-0.163,-0.0965
2020-3-29,Seattle,-0.109,-0.161,-0.108,-0.106
2020-3-29,Fort Worth,-0.0475,-0.125,-0.0162,-0.0311
2020-3-29,San Antonio,-0.11,-0.158,-0.0789,-0.0819
2020-3-29,San Jose,-0.138,-0.185,-0.181,-0.0851
2020-3-29,Detroit,-0.151,.,.,-0.0972
2020-3-29,Philadelphia,-0.137,-0.161,.,-0.116
2020-3-29,Columbus,-0.0889,-0.147,.,-0.0551
2020-3-29,Austin,-0.107,-0.245,.,-0.0251
2020-3-29,Charlotte,-0.103,-0.184,-0.0789,-0.0644
2020-3-29,Indianapolis,-0.0658,-0.119,-0.0539,-0.0374
2020-3-29,Jacksonville,-0.0917,-0.205,-0.0573,.
2020-3-29,Memphis,-0.0753,-0.11,-0.0631,.
2020-3-29,San Francisco,-0.224,-0.149,-0.264,-0.189
2020-3-29,El Paso,-0.154,-0.201,.,.
2020-3-29,Baltimore,.,.,.,.
2020-3-29,Portland,-0.169,.,-0.181,-0.121
2020-3-29,Boston,-0.177,-0.285,-0.215,-0.102
2020-3-29,Oklahoma City,-0.112,-0.168,-0.0739,.
2020-3-29,Louisville,-0.0851,.,-0.0546,-0.0576
2020-3-29,Denver,-0.0801,.,.,-0.0591
2020-3-29,Washington,-0.107,-0.0847,-0.153,-0.0654
2020-3-29,Nashville,-0.081,-0.135,-0.0855,-0.0307
2020-3-29,Milwaukee,-0.0799,-0.104,-0.0782,-0.0434
2020-3-29,Albuquerque,-0.0768,.,-0.048,-0.071
2020-3-29,Tucson,-0.101,-0.14,-0.0867,-0.0877
2020-3-29,Fresno,-0.116,-0.217,.,-0.0549
2020-3-29,Sacramento,-0.12,-0.223,-0.113,-0.093
2020-3-29,Atlanta,-0.135,-0.231,-0.145,-0.0621
2020-3-29,Kansas City,-0.0879,.,-0.0984,-0.0843
2020-3-29,Miami,-0.0873,-0.145,-0.077,-0.0513
2020-3-29,Raleigh,-0.0562,.,-0.0317,0.000403
2020-3-29,Omaha,-0.0791,-0.177,.,-0.0456
2020-3-29,Oakland,-0.141,-0.194,-0.161,-0.103
2020-3-29,Minneapolis,-0.121,-0.196,-0.126,-0.0779
2020-3-29,Tampa,-0.0667,-0.143,-0.0626,-0.00969
2020-3-29,New Orleans,-0.189,-0.219,-0.186,-0.138
2020-3-29,Wichita,-0.0393,.,.,.
2020-3-29,Cleveland,-0.127,.,-0.103,-0.07
2020-3-29,Bakersfield,-0.087,-0.14,-0.0812,-0.0434
2020-3-29,Honolulu,-0.206,.,.,.
2020-3-29,Boise,-0.151,-0.218,.,.
2020-3-29,Salt Lake City,-0.104,-0.223,-0.0624,-0.0563
2020-3-29,Virginia Beach,.,.,.,.
2020-3-29,Colorado Springs,-0.0902,.,-0.0915,-0.0155
2020-3-29,Tulsa,-0.0818,-0.163,-0.061,-0.0428
2020-3-30,Los Angeles,-0.136,-0.194,-0.139,-0.112
2020-3-30,New York City,-0.185,-0.208,-0.217,-0.139
2020-3-30,Chicago,-0.093,-0.154,-0.0969,-0.0489
2020-3-30,Houston,-0.0811,.,-0.0668,-0.0543
2020-3-30,Phoenix,-0.0793,-0.155,-0.0572,-0.0539
2020-3-30,San Diego,-0.13,-0.25,-0.121,-0.0812
2020-3-30,Dallas,-0.0669,-0.137,-0.0536,-0.0245
2020-3-30,Las Vegas,-0.202,.,-0.175,-0.104
2020-3-30,Seattle,-0.118,-0.173,-0.119,-0.112
2020-3-30,Fort Worth,-0.057,-0.14,-0.0246,-0.0371
2020-3-30,San Antonio,-0.119,-0.171,-0.0872,-0.0871
2020-3-30,San Jose,-0.147,-0.194,-0.194,-0.0908
2020-3-30,Detroit,-0.169,.,.,-0.109
2020-3-30,Philadelphia,-0.15,-0.178,.,-0.125
2020-3-30,Columbus,-0.0999,-0.165,.,-0.0612
2020-3-30,Austin,-0.118,-0.268,.,-0.0306
2020-3-30,Charlotte,-0.115,-0.202,-0.0899,-0.0709
2020-3-30,Indianapolis,-0.0742,-0.133,-0.0609,-0.0426
2020-3-30,Jacksonville,-0.101,-0.223,-0.0637,.
2020-3-30,Memphis,-0.0833,-0.125,-0.0681,.
2020-3-30,San Francisco,-0.238,-0.159,-0.283,-0.197
2020-3-30,El Paso,-0.168,-0.219,.,.
2020-3-30,Baltimore,.,.,.,.
2020-3-30,Portland,-0.181,.,-0.194,-0.13
2020-3-30,Boston,-0.191,-0.303,-0.234,-0.11
2020-3-30,Oklahoma City,-0.119,-0.18,-0.0795,.
2020-3-30,Louisville,-0.0955,.,-0.0631,-0.0635
2020-3-30,Denver,-0.0887,.,.,-0.0628
2020-3-30,Washington,-0.116,-0.0922,-0.166,-0.0707
2020-3-30,Nashville,-0.0895,-0.151,-0.0923,-0.0371
2020-3-30,Milwaukee,-0.0883,-0.116,-0.0866,-0.0469
2020-3-30,Albuquerque,-0.091,.,-0.0596,-0.0773
2020-3-30,Tucson,-0.112,-0.158,-0.0962,-0.0935
2020-3-30,Fresno,-0.123,-0.227,.,-0.06
2020-3-30,Sacramento,-0.129,-0.239,-0.123,-0.0973
2020-3-30,Atlanta,-0.146,-0.25,-0.156,-0.067
2020-3-30,Kansas City,-0.0974,.,-0.11,-0.0899
2020-3-30,Miami,-0.0961,-0.159,-0.0854,-0.0557
2020-3-30,Raleigh,-0.0655,.,-0.0396,-0.0033
2020-3-30,Omaha,-0.0845,-0.189,.,-0.0471
2020-3-30,Oakland,-0.151,-0.209,-0.173,-0.11
2020-3-30,Minneapolis,-0.132,-0.215,-0.137,-0.0838
2020-3-30,Tampa,-0.0747,-0.157,-0.0699,-0.0134
2020-3-30,New Orleans,-0.201,-0.235,-0.198,-0.145
2020-3-30,Wichita,-0.0469,.,.,.
2020-3-30,Cleveland,-0.137,.,-0.11,-0.0766
2020-3-30,Bakersfield,-0.0958,-0.15,-0.0917,-0.0462
2020-3-30,Honolulu,-0.221,.,.,.
2020-3-30,Boise,-0.16,-0.229,.,.
2020-3-30,Salt Lake City,-0.112,-0.236,-0.07,-0.0603
2020-3-30,Virginia Beach,.,.,.,.
2020-3-30,Colorado Springs,-0.1,.,-0.101,-0.02
2020-3-30,Tulsa,-0.0875,-0.175,-0.0661,-0.0432
2020-3-31,Los Angeles,-0.146,-0.205,-0.15,-0.119
2020-3-31,New York City,-0.198,-0.224,-0.233,-0.147
2020-3-31,Chicago,-0.102,-0.17,-0.106,-0.0535
2020-3-31,Houston,-0.0889,.,-0.0741,-0.059
2020-3-31,Phoenix,-0.0868,-0.166,-0.064,-0.059
2020-3-31,San Diego,-0.142,-0.269,-0.134,-0.0864
2020-3-31,Dallas,-0.0754,-0.151,-0.0617,-0.0289
2020-3-31,Las Vegas,-0.217,.,-0.186,-0.11
2020-3-31,Seattle,-0.127,-0.185,-0.13,-0.118
2020-3-31,Fort Worth,-0.0665,-0.155,-0.033,-0.0429
2020-3-31,San Antonio,-0.129,-0.184,-0.0955,-0.0921
2020-3-31,San Jose,-0.156,-0.203,-0.205,-0.096
2020-3-31,Detroit,-0.188,.,.,-0.121
2020-3-31,Philadelphia,-0.162,-0.194,.,-0.133
2020-3-31,Columbus,-0.111,-0.183,.,-0.0672
2020-3-31,Austin,-0.128,-0.29,.,-0.0365
2020-3-31,Charlotte,-0.127,-0.221,-0.101,-0.0773
2020-3-31,Indianapolis,-0.0826,-0.148,-0.0679,-0.0474
2020-3-31,Jacksonville,-0.11,-0.24,-0.0703,.
2020-3-31,Memphis,-0.091,-0.14,-0.0728,.
2020-3-31,San Francisco,-0.25,-0.169,-0.3,-0.204
2020-3-31,El Paso,-0.181,-0.234,.,.
2020-3-31,Baltimore,.,.,.,.
2020-3-31,Portland,-0.193,.,-0.207,-0.138
2020-3-31,Boston,-0.205,-0.321,-0.252,-0.117
2020-3-31,Oklahoma City,-0.125,-0.192,-0.085,.
2020-3-31,Louisville,-0.106,.,-0.0718,-0.0691
2020-3-31,Denver,-0.0973,.,.,-0.0662
2020-3-31,Washington,-0.124,-0.0994,-0.178,-0.0756
2020-3-31,Nashville,-0.0979,-0.167,-0.0987,-0.0434
2020-3-31,Milwaukee,-0.0969,-0.127,-0.095,-0.0505
2020-3-31,Albuquerque,-0.105,.,-0.0712,-0.083
2020-3-31,Tucson,-0.123,-0.176,-0.105,-0.0987
2020-3-31,Fresno,-0.13,-0.236,.,-0.065
2020-3-31,Sacramento,-0.138,-0.254,-0.134,-0.101
2020-3-31,Atlanta,-0.156,-0.269,-0.167,-0.0716
2020-3-31,Kansas City,-0.107,.,-0.121,-0.0951
2020-3-31,Miami,-0.105,-0.174,-0.094,-0.06
2020-3-31,Raleigh,-0.075,.,-0.0478,-0.00689
2020-3-31,Omaha,-0.0896,-0.2,.,-0.0482
2020-3-31,Oakland,-0.161,-0.224,-0.184,-0.115
2020-3-31,Minneapolis,-0.143,-0.233,-0.149,-0.0893
2020-3-31,Tampa,-0.0826,-0.171,-0.0772,-0.017
2020-3-31,New Orleans,-0.212,-0.25,-0.209,-0.151
2020-3-31,Wichita,-0.0548,.,.,.
2020-3-31,Cleveland,-0.146,.,-0.117,-0.083
2020-3-31,Bakersfield,-0.104,-0.158,-0.102,-0.0492
2020-3-31,Honolulu,-0.236,.,.,.
2020-3-31,Boise,-0.168,-0.238,.,.
2020-3-31,Salt Lake City,-0.12,-0.248,-0.0775,-0.0644
2020-3-31,Virginia Beach,.,.,.,.
2020-3-31,Colorado Springs,-0.11,.,-0.109,-0.0247
2020-3-31,Tulsa,-0.093,-0.186,-0.0712,-0.0434
2020-4-1,Los Angeles,-0.155,-0.216,-0.161,-0.125
2020-4-1,New York City,-0.21,-0.239,-0.247,-0.155
2020-4-1,Chicago,-0.111,-0.185,-0.115,-0.0579
2020-4-1,Houston,-0.0967,.,-0.0813,-0.0637
2020-4-1,Phoenix,-0.094,-0.177,-0.0707,-0.0638
2020-4-1,San Diego,-0.153,-0.289,-0.145,-0.0911
2020-4-1,Dallas,-0.0837,-0.165,-0.0694,-0.0333
2020-4-1,Las Vegas,-0.23,.,-0.197,-0.116
2020-4-1,Seattle,-0.136,-0.198,-0.14,-0.124
2020-4-1,Fort Worth,-0.0759,-0.17,-0.0415,-0.0485
2020-4-1,San Antonio,-0.139,-0.197,-0.104,-0.0969
2020-4-1,San Jose,-0.163,-0.211,-0.215,-0.101
2020-4-1,Detroit,-0.208,.,.,-0.133
2020-4-1,Philadelphia,-0.174,-0.21,.,-0.141
2020-4-1,Columbus,-0.122,-0.201,.,-0.0729
2020-4-1,Austin,-0.139,-0.311,.,-0.0427
2020-4-1,Charlotte,-0.139,-0.239,-0.112,-0.0837
2020-4-1,Indianapolis,-0.0908,-0.162,-0.075,-0.052
2020-4-1,Jacksonville,-0.119,-0.258,-0.0771,.
2020-4-1,Memphis,-0.0985,-0.154,-0.0772,.
2020-4-1,San Francisco,-0.261,-0.179,-0.317,-0.211
2020-4-1,El Paso,-0.192,-0.248,.,.
2020-4-1,Baltimore,.,.,.,.
2020-4-1,Portland,-0.204,.,-0.22,-0.146
2020-4-1,Boston,-0.218,-0.337,-0.268,-0.124
2020-4-1,Oklahoma City,-0.131,-0.204,-0.0903,.
2020-4-1,Louisville,-0.116,.,-0.0806,-0.0742
2020-4-1,Denver,-0.106,.,.,-0.0693
2020-4-1,Washington,-0.132,-0.106,-0.19,-0.0801
2020-4-1,Nashville,-0.106,-0.184,-0.105,-0.0496
2020-4-1,Milwaukee,-0.105,-0.139,-0.103,-0.054
2020-4-1,Albuquerque,-0.12,.,-0.0826,-0.088
2020-4-1,Tucson,-0.133,-0.193,-0.113,-0.103
2020-4-1,Fresno,-0.137,-0.244,.,-0.0699
2020-4-1,Sacramento,-0.146,-0.269,-0.144,-0.105
2020-4-1,Atlanta,-0.166,-0.288,-0.178,-0.076
2020-4-1,Kansas City,-0.116,.,-0.132,-0.0999
2020-4-1,Miami,-0.114,-0.188,-0.102,-0.0642
2020-4-1,Raleigh,-0.0846,.,-0.0562,-0.0103
2020-4-1,Omaha,-0.0947,-0.212,.,-0.0489
2020-4-1,Oakland,-0.169,-0.238,-0.195,-0.12
2020-4-1,Minneapolis,-0.154,-0.251,-0.161,-0.0944
2020-4-1,Tampa,-0.0902,-0.185,-0.0844,-0.0204
2020-4-1,New Orleans,-0.223,-0.264,-0.22,-0.158
2020-4-1,Wichita,-0.063,.,.,.
2020-4-1,Cleveland,-0.155,.,-0.125,-0.0891
2020-4-1,Bakersfield,-0.112,-0.166,-0.111,-0.0522
2020-4-1,Honolulu,-0.251,.,.,.
2020-4-1,Boise,-0.174,-0.247,.,.
2020-4-1,Salt Lake City,-0.128,-0.261,-0.0849,-0.0685
2020-4-1,Virginia Beach,.,.,.,.
2020-4-1,Colorado Springs,-0.12,.,-0.118,-0.0294
2020-4-1,Tulsa,-0.0982,-0.198,-0.0761,-0.0435
2020-4-2,Los Angeles,-0.164,-0.227,-0.171,-0.13
2020-4-2,New York City,-0.221,-0.254,-0.261,-0.163
2020-4-2,Chicago,-0.119,-0.2,-0.124,-0.0622
2020-4-2,Houston,-0.104,.,-0.0884,-0.0684
2020-4-2,Phoenix,-0.101,-0.187,-0.0772,-0.0684
2020-4-2,San Diego,-0.163,-0.307,-0.157,-0.0953
2020-4-2,Dallas,-0.0916,-0.178,-0.0767,-0.0376
2020-4-2,Las Vegas,-0.243,.,-0.206,-0.122
2020-4-2,Seattle,-0.144,-0.212,-0.15,-0.129
2020-4-2,Fort Worth,-0.085,-0.184,-0.0497,-0.0537
2020-4-2,San Antonio,-0.149,-0.211,-0.112,-0.102
2020-4-2,San Jose,-0.17,-0.218,-0.224,-0.105
2020-4-2,Detroit,-0.227,.,.,-0.145
2020-4-2,Philadelphia,-0.185,-0.225,.,-0.148
2020-4-2,Columbus,-0.133,-0.219,.,-0.0783
2020-4-2,Austin,-0.149,-0.331,.,-0.0489
2020-4-2,Charlotte,-0.15,-0.258,-0.123,-0.0899
2020-4-2,Indianapolis,-0.0987,-0.176,-0.082,-0.056
2020-4-2,Jacksonville,-0.128,-0.275,-0.0838,.
2020-4-2,Memphis,-0.106,-0.168,-0.0814,.
2020-4-2,San Francisco,-0.271,-0.189,-0.331,-0.216
2020-4-2,El Paso,-0.202,-0.26,.,.
2020-4-2,Baltimore,.,.,.,.
2020-4-2,Portland,-0.215,.,-0.232,-0.154
2020-4-2,Boston,-0.229,-0.353,-0.284,-0.131
2020-4-2,Oklahoma City,-0.136,-0.215,-0.0954,.
2020-4-2,Louisville,-0.126,.,-0.0892,-0.0789
2020-4-2,Denver,-0.113,.,.,-0.0721
2020-4-2,Washington,-0.14,-0.112,-0.201,-0.0841
2020-4-2,Nashville,-0.114,-0.201,-0.11,-0.0555
2020-4-2,Milwaukee,-0.114,-0.151,-0.111,-0.0574
2020-4-2,Albuquerque,-0.133,.,-0.0934,-0.092
2020-4-2,Tucson,-0.142,-0.209,-0.121,-0.107
2020-4-2,Fresno,-0.143,-0.251,.,-0.0747
2020-4-2,Sacramento,-0.154,-0.283,-0.153,-0.108
2020-4-2,Atlanta,-0.176,-0.305,-0.188,-0.0801
2020-4-2,Kansas City,-0.125,.,-0.142,-0.104
2020-4-2,Miami,-0.122,-0.202,-0.111,-0.0682
2020-4-2,Raleigh,-0.0944,.,-0.0646,-0.0134
2020-4-2,Omaha,-0.0995,-0.222,.,-0.0493
2020-4-2,Oakland,-0.177,-0.252,-0.205,-0.124
2020-4-2,Minneapolis,-0.164,-0.269,-0.172,-0.099
2020-4-2,Tampa,-0.0976,-0.198,-0.0912,-0.0237
2020-4-2,New Orleans,-0.234,-0.277,-0.229,-0.164
2020-4-2,Wichita,-0.0712,.,.,.
2020-4-2,Cleveland,-0.164,.,-0.132,-0.0947
2020-4-2,Bakersfield,-0.12,-0.174,-0.12,-0.0551
2020-4-2,Honolulu,-0.266,.,.,.
2020-4-2,Boise,-0.18,-0.255,.,.
2020-4-2,Salt Lake City,-0.136,-0.272,-0.0921,-0.0726
2020-4-2,Virginia Beach,.,.,.,.
2020-4-2,Colorado Springs,-0.13,.,-0.126,-0.0342
2020-4-2,Tulsa,-0.103,-0.208,-0.081,-0.0435
2020-4-3,Los Angeles,-0.171,-0.236,-0.179,-0.135
2020-4-3,New York City,-0.232,-0.268,-0.275,-0.17
2020-4-3,Chicago,-0.127,-0.215,-0.132,-0.0662
2020-4-3,Houston,-0.112,.,-0.0954,-0.0729
2020-4-3,Phoenix,-0.107,-0.197,-0.0834,-0.0726
2020-4-3,San Diego,-0.172,-0.323,-0.167,-0.099
2020-4-3,Dallas,-0.0992,-0.19,-0.0836,-0.0417
2020-4-3,Las Vegas,-0.254,.,-0.215,-0.126
2020-4-3,Seattle,-0.152,-0.227,-0.16,-0.134
2020-4-3,Fort Worth,-0.0938,-0.199,-0.0575,-0.0585
2020-4-3,San Antonio,-0.159,-0.226,-0.121,-0.106
2020-4-3,San Jose,-0.176,-0.224,-0.232,-0.109
2020-4-3,Detroit,-0.245,.,.,-0.156
2020-4-3,Philadelphia,-0.196,-0.238,.,-0.154
2020-4-3,Columbus,-0.144,-0.237,.,-0.0835
2020-4-3,Austin,-0.158,-0.349,.,-0.0551
2020-4-3,Charlotte,-0.162,-0.275,-0.134,-0.096
2020-4-3,Indianapolis,-0.106,-0.189,-0.0888,-0.0596
2020-4-3,Jacksonville,-0.137,-0.291,-0.0903,.
2020-4-3,Memphis,-0.113,-0.182,-0.0853,.
2020-4-3,San Francisco,-0.28,-0.197,-0.344,-0.22
2020-4-3,El Paso,-0.211,-0.271,.,.
2020-4-3,Baltimore,.,.,.,.
2020-4-3,Portland,-0.225,.,-0.243,-0.161
2020-4-3,Boston,-0.24,-0.367,-0.297,-0.137
2020-4-3,Oklahoma City,-0.141,-0.226,-0.1,.
2020-4-3,Louisville,-0.135,.,-0.0975,-0.0829
2020-4-3,Denver,-0.121,.,.,-0.0746
2020-4-3,Washington,-0.147,-0.118,-0.211,-0.0876
2020-4-3,Nashville,-0.122,-0.218,-0.116,-0.0612
2020-4-3,Milwaukee,-0.121,-0.162,-0.119,-0.0606
2020-4-3,Albuquerque,-0.146,.,-0.104,-0.0948
2020-4-3,Tucson,-0.15,-0.224,-0.127,-0.111
2020-4-3,Fresno,-0.148,-0.256,.,-0.0796
2020-4-3,Sacramento,-0.161,-0.296,-0.161,-0.11
2020-4-3,Atlanta,-0.185,-0.321,-0.197,-0.084
2020-4-3,Kansas City,-0.133,.,-0.151,-0.108
2020-4-3,Miami,-0.13,-0.215,-0.118,-0.072
2020-4-3,Raleigh,-0.104,.,-0.0731,-0.0162
2020-4-3,Omaha,-0.104,-0.233,.,-0.0494
2020-4-3,Oakland,-0.184,-0.265,-0.214,-0.127
2020-4-3,Minneapolis,-0.173,-0.287,-0.183,-0.103
2020-4-3,Tampa,-0.105,-0.211,-0.0976,-0.0268
2020-4-3,New Orleans,-0.243,-0.29,-0.238,-0.171
2020-4-3,Wichita,-0.0794,.,.,.
2020-4-3,Cleveland,-0.173,.,-0.14,-0.1
2020-4-3,Bakersfield,-0.127,-0.181,-0.128,-0.0579
2020-4-3,Honolulu,-0.28,.,.,.
2020-4-3,Boise,-0.186,-0.263,.,.
2020-4-3,Salt Lake City,-0.144,-0.284,-0.099,-0.0766
2020-4-3,Virginia Beach,.,.,.,.
2020-4-3,Colorado Springs,-0.14,.,-0.134,-0.0389
2020-4-3,Tulsa,-0.108,-0.218,-0.0857,-0.0433
2020-4-4,Los Angeles,-0.178,-0.244,-0.187,-0.139
2020-4-4,New York City,-0.242,-0.279,-0.287,-0.177
2020-4-4,Chicago,-0.135,-0.228,-0.14,-0.0701
2020-4-4,Houston,-0.119,.,-0.102,-0.0774
2020-4-4,Phoenix,-0.113,-0.205,-0.0893,-0.0766
2020-4-4,San Diego,-0.181,-0.338,-0.177,-0.102
2020-4-4,Dallas,-0.106,-0.202,-0.0899,-0.0455
2020-4-4,Las Vegas,-0.264,.,-0.222,-0.13
2020-4-4,Seattle,-0.16,-0.243,-0.17,-0.138
2020-4-4,Fort Worth,-0.102,-0.212,-0.0648,-0.0629
2020-4-4,San Antonio,-0.169,-0.24,-0.13,-0.111
2020-4-4,San Jose,-0.181,-0.227,-0.239,-0.112
2020-4-4,Detroit,-0.264,.,.,-0.167
2020-4-4,Philadelphia,-0.205,-0.25,.,-0.16
2020-4-4,Columbus,-0.154,-0.255,.,-0.0882
2020-4-4,Austin,-0.166,-0.364,.,-0.0611
2020-4-4,Charlotte,-0.173,-0.292,-0.145,-0.102
2020-4-4,Indianapolis,-0.113,-0.2,-0.0956,-0.0626
2020-4-4,Jacksonville,-0.145,-0.305,-0.0965,.
2020-4-4,Memphis,-0.119,-0.194,-0.0891,.
